id,true_error,text,meta.Binary,true_label,given_label
2564,0,"This sounds like it belongs on another stack exchange, I'm just not sure which one.  Something to do with computer-architecture and hardware...maybe [Electrical Engineering](http://electronics.stackexchange.com/faq)?",0,13.0,17.0
2565,0,"To clarify, are you trying to find the lowest distance, or the fewest number of edges?  Do the edges have differing lengths?",0,13.0,20.0
2566,0,"It may depend on the image file.  If you Select All in the pdf, do you see the outline of the image?",1,17.0,13.0
2567,0,@stOle - Your solution needs more explanation as in how the two problems are the same. Are you able to reduce one problem to the other?,0,16.0,9.0
2568,0,"And what's your problem, exactly? What have you tried so far?",-1,9.0,17.0
2569,0,Everyone knows that umpiring is deterministic. ...right? :D,0,14.0,9.0
2570,0,"I assume that when you rotate them, they have to remain axis-aligned? i.e. you can't rotate then by 30 degrees or anything like that?",1,17.0,13.0
2571,0,Not a trivial task for homework. Did you not get any advice from the teacher on how to proceed?,-1,10.0,17.0
2572,0,Can you post this somewhere with a live URL?  I don't see a background image referenced in the CSS...?,1,15.0,19.0
2573,0,Uploaded where? With what?,-1,11.0,9.0
2574,0,Is the list sorted in any way? Can a child of ID:1 be found as the n:th element in the list?,0,13.0,19.0
2575,0,What language?  Could you use an existing regular expression library?,0,13.0,21.0
2576,0,"What is the ""number of missionaries or cannibals""?  Is it the overall number of people `(+ missionaries cannibals)`, the maximum `(max missionaries cannibals)`, or what?",0,15.0,9.0
2577,0,"BFS is a pretty basic graph-searching algorithm - seems like it would take a ginormous graph to make it infeasible...  How big is a normal graph (both edges and vertices)?  Also, how is it stored?",1,17.0,9.0
2578,0,"Just curious, who asked a question like that? Did you apply for a math heavy position without knowing what FFT is, or did you apply for a ""normal"" job and they asked you this?",-1,13.0,21.0
2579,0,"Setareh: I'm not sure if you mean that PRINCE2 suits large projects but not small ones, or vice versa.  Can you edit to clarify?",1,16.0,25.0
2580,0,Do you have the source code? Have you tried starting it in the debugger?,0,13.0,17.0
2581,0,"It could just be me, but that question doesn't make sense to me completely.  Maybe rephrase?",1,17.0,21.0
2582,0,Is the number of views fixed? Are you trying to line the views up into columns?,0,15.0,21.0
2583,0,Not related to your Question but is Visual Studio 6 supported on Vista? & isn't JIT just for managed code?,1,14.0,17.0
2584,0,OT : Is my edit of the post a good way to add on-topic questions? What do you suggest else?,1,16.0,21.0
2585,0,"Any algorithm or algorithms in computational geometry? Also, is this homework?",0,13.0,21.0
2586,0,Those sound more like rhetorical questions than actual questions. What are you looking for?,-1,9.0,16.0
2587,0,What is an activity node graph? What is an event node graph?,0,16.0,13.0
2588,0,"Without seeing the images, how can we help you? Can you post some links to them?",-1,10.0,17.0
2589,0,Sp1 did not resolve my issues.  Any other ideas?,-1,13.0,9.0
2590,0,oh sorry mr. wizard yeah i meant math in general - can i change it somehow?,-1,8.0,13.0
2591,0,"So, the canvas was causing the move to upper left, but removing the canvas still has one of the classes assuming it knows better where to place images, and it's letting me push them outside the bounds of the control.  Any suggestions?",1,17.0,13.0
2592,0,I assume that 'j' is the imaginary unit (physicists...).  What's 'k'?,0,16.0,11.0
2593,0,"I'm a StatEt user, but I'm not aware of a debugger built into Statet.  Do you mean the debugging tools built into core R or some other aspect ?",1,16.0,13.0
2594,0,As I don't want t give default values because when ever I change its height and width I also have to change it in code - which one can change? the image view or the images stored?,0,13.0,21.0
2595,0,Is this homework? What topics are you studying in class at the moment?,0,16.0,20.0
2596,0,"Well, dd style meaning that I could either name/number a frame for extraction to a pipe &| file or that I could specify frame ranges in the way that dd does skip|seek|count.  dd has it's own issues no doubt, but does dd_rescue support seek?",0,13.0,17.0
2597,0,"Are the rules always inequalities on single variables or equalities on multiple variables, or can you have arbitrary linear constraints?  Or even nonlinear?",0,15.0,21.0
2598,0,is this a kind of Homework? and put some code that you have tried ?,-1,10.0,13.0
2599,0,This should be a pretty straightforward adaptation of the existing algorithms you linked. Can you post what you have and we can help you along with hints?,1,20.0,17.0
2600,0,http://stackoverflow.com/questions/546505/calculating-future-occurences-of-friday-the-13th . And perhaps this fits better at Code Golf?,0,15.0,13.0
2601,0,"High level questions are fine, but this one is really broad. It would help if you could narrow your question to something a little more specific or provide more context?",1,20.0,12.0
2602,0,"While this is obviously possible, it is far from trivial if you want it to look decent. Can you maybe get away with having several pre-rotated tower images and flip between those?",1,18.0,9.0
2603,0,What do you mean by auto-adjust? Auto-adjusting of the color?,0,15.0,9.0
2604,0,What exactly does connected mean?  If two dots are both on and are adjacent is that one connection?,0,13.0,18.0
2605,0,"inBounds does just what you said, in my real implementation I dont use a visited array instead I use an integer and set bits in O(1) time to track what nodes have been visited, hence I said for the purpose of this assume copyOfAndSet is an O(1) operation as to not complicate the algorithm. Does that make sense?",0,14.0,16.0
2606,0,"How does your grammar look like? It is a full-blown language, or just some math equation?",-1,11.0,5.0
2607,0,Why do you think the call to the database will be too slow? Have you measured it?,0,12.0,20.0
2608,0,"I added a link to some pretty images to indicate what I want to get.
Steve, I added (probably far too many) details to the question statement -- does that answer your questions?",0,14.0,9.0
2609,0,"Ok, I will. What is the StackOverflow policy, editing the start post or should I make a new answer with all code?",0,15.0,13.0
2610,0,"Near where your question says ""when it reaches the it blows up"", is there some text we're not seeing that you intended to surround in backticks (`) ?
Also, did you mean to say ""but it just quit the parsing there and further tags are *not* being handled""?",0,15.0,8.0
2611,0,"Its not. But if it were balanced, is there an optimum way?",0,13.0,20.0
2612,0,"so, the metrics should be Sigma(#friends_in_group(u)) for each u in USERS ? [only for legal solutions] ?",0,13.0,21.0
2613,0,What if the two dimensional array (7x9) is full ones?  Should it return a list of the 756 possible rectangles?,0,13.0,8.0
2614,0,Joe Mills's answe is technically correct but I'm not sure it's what you're after?  Why don't you explain what you're trying to do rather than ask how something works?,-1,10.0,15.0
2615,0,"@Dan, I hear what your saying, but I'm not sure what type of hash table you are describing. Is this a chained hash table where items hash to an array whose elements are linked lists of elements that hash to that array location?",0,14.0,18.0
2616,0,hey @yoda .thnks fr helping me out!..can u please post the above comment in my question as edit ..? it says i cant as am not allowed 2 post imagess ????,1,18.0,14.0
2617,0,"That site has two versions of each image, [colour](http://www.cineramabios.nl/_covers/_color/400x240/890.jpg) and [grayscale](http://www.cineramabios.nl/_covers/_black/400x240/890.jpg). Are you going to do the same, or do you need the grayscale images to be created dynamically?",0,14.0,21.0
2618,0,"After rereading the second code fragment, I changed my assumption to O(N) * O(N-1) instead of O(N) * O(N+1) because the nested loop gets iterated one less time than the first loop, is this correct? So it would be O(N(N-1)) == O(N^2-N) == O(N^2)?",1,15.0,22.0
2619,0,"@gooshgoosh: Youve left out the most important detail: what are you using (programming language, software, etc.) to do the translation?",-1,13.0,9.0
2620,0,"I don't think this is possible as written. When N is very large, the expected product of widely separated xi must be very close to zero, and we can find a set of 1/p + 1 that must essentially be mutually exclusive despite all having probability p. Perhaps you meant E[xi xj] - p^2 = ... ?",1,17.0,25.0
2621,0,"But the line with `""ClipID""` works? (Also, can you try `var title = element.getElementsByTagName(""Title"")[0];` instead?)",0,16.0,21.0
2622,0,"SiegeX, what do you mean? Means, instead of rows+columns, I should change it to rows only?",0,13.0,9.0
2623,0,Nice.  What kind of improvement?,1,18.0,14.0
2624,1,"Are we talking about some specific language (C, asm)? Does the machine have FPU or does it only operate on integer registers?",0,13.0,24.0
2625,0,"What are you looking to aggregate?  Total sales value, number of orders by customer, total deposit, total number of items sold?",1,17.0,21.0
2626,0,"Can you point to some atricle(s) with a formal definition and a motivation for this problem? Maybe also with some upper and lower limit estimates, prior art etc?",0,15.0,11.0
2627,0,"Can we assume anything about the alphabet? a-z, alphanumeric?",0,13.0,16.0
2628,0,Did that string come from an attribute? Or the content of an element in XML?,0,14.0,18.0
2629,0,"Also, what about duplicates? It's not explicit, but it seems like you want to remove them?",1,16.0,13.0
2630,0,"It's still under-determined.  Is, for example, 2*10 before, or after, 4*5, or should it be that once a value of 20 is used, it's never used again?",1,15.0,19.0
2631,1,"Try to get the terminology right, there really isn't such a thing as POST and GET variables, especially not on the client side (which I assume you are referring to). So what exactly do you mean?",-1,16.0,1.0
2632,1,You tagged the question as both C# and language agnostic.  Which one do you prefer?,0,13.0,25.0
2633,1,"Seems like a rather big project. From what I can read, you have no experience in programming?",-1,10.0,21.0
2634,0,@yassale: N is large as in 10^3 or as in 10^9 ?  Kilo-large or giga-large ?,0,13.0,13.0
2635,0,Why is the clause changing every time?  Why don't you post your best attempt and we'll look at it?,-1,11.0,7.0
2636,0,"Don't see any reason why `input()` doesn't work. Did you try it using a standard Octave console, which works for me (I'm on a Mac, and don't have access to Xoctave)?",0,14.0,21.0
2637,0,"How is ""17:18:3600"" supposed to be understood? Is this a standard format?",-1,13.0,5.0
2638,1,Is this homework?  What have you tried so far?,-1,12.0,1.0
2639,0,I don't think you can find the max weight cycle without enumerating all cycles. How would you decide which one to not enumerate?,0,14.0,21.0
2640,0,How do you mean 'sorting a string'?  Do you mean sorting a list of strings?,-1,11.0,18.0
2641,0,How are you converting to decimal?  Why wouldn't that same method work for conversion to ternary?,-1,13.0,4.0
2642,0,hmm... wait a minute... hmm... what?!,-1,10.0,18.0
2643,0,"Are example.com, c.example.com and i.example.com on the same webserver so that these rules also apply to the latter ones? And have you tried a 301 redirect instead an implicit 302 redirect?",0,13.0,17.0
2644,0,I've always been under the impression that most quick-sort implementations will switch to merge sort after descending a predetermined number of levels of recursion. Would you mind posting your code to see areas for improvement?,1,17.0,25.0
2645,0,"In the description of the O(n+m) method, do you mean ""if J is _greater_ than the max, the target is not present"", and compare just K, T in the max? Also, I may be missing something, but isn't `[ 100 200 ; 50 199 ]` a counter example, if the target is on the left of 100?",1,16.0,13.0
2646,0,Triangulation? Do you mean trilateration?,0,13.0,16.0
2647,0,Probably findViewById() isn't working. Are you sure you defined a TextView called txt_1?,0,14.0,9.0
2648,0,"Are you looking only for a count, or are you interested in an algorithm that could also potentially print the permutations? In any case, how efficient must this be?",1,16.0,9.0
2649,0,"Define ""same"", i.e. do you mean = or == or something else?",0,13.0,19.0
2650,0,Is the viewport fixed sized? And is the image fixed sized?,1,17.0,13.0
2651,0,"Exactly! If I am to implement another interpreter using R, do parsing tools exist?",0,15.0,8.0
2652,0,Is your app doing anything interesting at the time?  Maybe loading another assembly?,0,14.0,11.0
2653,0,I guess we could but this seems like such a small subset of a problem that I'm sure it could be solved easily enough in the database. Setting up sphinx/solr or any other indexer just seems a bit like overkill?,0,13.0,21.0
2654,0,What is this regarding? OpenGL?,0,13.0,21.0
2655,0,"Is this homework, or some other type of assignment? If not, what is the bigger problem you're trying to solve?",0,13.0,9.0
2656,0,This is a vague question. Do you even consider the payment and billing cycle dates?,-1,6.0,13.0
2657,0,"@Zelimir: As answer provided by you, MODE.CLEAR not working with xfermode. Can you please let me know why is it so?",1,16.0,21.0
2658,0,You are weakening cipher to be able to crack it? What for?,0,15.0,10.0
2659,0,How many 1600x1200 images are you talking about? Are you asking how to speed up the internet?,0,15.0,21.0
2660,0,"Two questions: Can you assume some probabilistic model for the measurement times (or, better, the time between measurements)? For each measurement you have a (noisy) value of f(x) and also an (exact) value of x ?",0,13.0,21.0
2661,1,Homework? Project Euler?,-1,13.0,1.0
2662,1,"So you want the individual ""points"" in your final Perlin-noise-shaped function to have a random distribution instead of the normal distribution?  And do this while still having a perlin-shaped map?",0,17.0,3.0
2663,0,ohh man it's messed up now. How do I add code to the comments??,0,13.0,19.0
2664,0,client side or server side tag generation? Why AJAX?,0,14.0,21.0
2665,0,"Could you try clarifying your grouping rules? Also, are you only trying to get a set of pairs, or is it possible for a group to contain 3 or more b-type objects?",0,13.0,17.0
2666,0,"I always forget testing things in IE. Just out of curiosity, did you test this code on other browsers?",1,15.0,18.0
2667,0,"I find it hard to figure what ""rule"" you have in mind to generate the sequence. For instance, why should (1,0) come before (0,1), or (2,2) before (0,2)?",0,15.0,11.0
2668,0,What do you want to obtain from parsing? An expression tree?,0,13.0,21.0
2669,0,4*7! - for n = 8.  What if n > 100?,0,15.0,21.0
2670,0,why keep stuff that you don't access? why not leave the space for stuff that's needed?,-1,13.0,9.0
2671,0,"if you travel along a line and you come to a teleporter, do you have a choice whether to take it or not? I.e. is it possible to walk past it w/o teleporting?",0,15.0,17.0
2672,0,A hash? You mean a hash trie?,-1,16.0,7.0
2673,0,Isn't the second solution not optimal? Shouldn't it be 128 by 224?,0,13.0,9.0
2674,0,@shakti : that's not an issue . My question is why there is no output ?,-1,11.0,7.0
2675,0,The last sentence looks a little contradictory. Does it copy your generated config and then overwrites it?,-1,11.0,15.0
2676,0,"You tags are misleading - Algorithm, data structures and in your question you are asking for an answer to the puzzle. what do you want?",-1,5.0,12.0
2677,0,what database is this?  SQL Server?,-1,13.0,11.0
2678,0,"You can construct a unique Binary Search Tree given any two traversals, are you looking to do that or are you in search of something else?
If not please elaborate what you mean by non unique trees?",1,17.0,23.0
2679,0,I'm having the same problem on Xoom 3.1. Can anybody confirm this is a bug?,0,13.0,18.0
2680,0,"Its not a homework people, my colleaugue asked me to help him with some algorithm, this is only a part of that, I simplified it in terms of normal array objects, anyways the data consist of approximately 1000 elements, so if you could help us with atleast a better( efficient algorithm).
and who tagged this is as homework??",-1,9.0,5.0
2681,0,Why not? And why on earth do you have these absurd constraints?,-1,5.0,13.0
2682,0,"Of course I am not comparing to anything else. Otherwise, I won't be here, right?",-1,9.0,14.0
2683,1,that is 'some data'? any hint?,-1,11.0,21.0
2684,0,Must you go through all of the cities? Must you use all of the tickets?,-1,7.0,16.0
2685,0,"""Please explain in detail""? Really?",-1,5.0,10.0
2686,0,"There is still ambiguity - `1 3 5 4 2` is zig zag according to YOUR description of the problem, but NOT according to the topcoder description. Do you see why?",-1,8.0,14.0
2687,1,"Maybe mine is a stupid question, but... Are you running the program normally? or using the debug button?",1,13.0,24.0
2688,0,"Does the empty tile have to obey the normal rules? I.e. if placed, it has to stand in lieu of the same letter in both directions?",0,13.0,19.0
2689,0,What do you mean with 'the orthogonal between p1 and p3'? Do you mean the diagonal of p1 and p3 (as the diagram suggests)?,0,12.0,21.0
2690,0,"What kind of shell tools are available?  E.g., awk, pure bash, perl, python, ... ?",1,16.0,13.0
2691,0,"Do you want the actual algorithm, or a clue (ie. some kind of homework help)?",-1,13.0,7.0
2692,0,Isn't it a graph problem? Dijkstra algorithm to find the shortest path?,0,13.0,5.0
2693,0,"I'm speculating that the rotation of the wheel should sorta match the movement of the road, and thusly it would be nice to have some JavaScript variables to work with that would allow these to sync up. Is that a fair guess, @KThornbloom?",0,17.0,9.0
2694,0,Is eclipse asking about missing jars or missing source folders ? Are you maven ?,0,13.0,9.0
2695,0,What happens when you just use a different algorithm to determine file names? Does OpenOffice.org care?,1,17.0,25.0
2696,0,Do you mean debugging YOUR jquery code? or debugging the actual jquery library?,0,13.0,16.0
2697,0,"How ridiculous is the answer you're looking for? Do you want a 3-layer solution, with `i % 3` as a configurable business logic?",-1,7.0,2.0
2698,0,As in my second comment...have you done some loggin to see where the application is hanging? Is the problem still the same if you don't run it from inside VS?,0,17.0,11.0
2699,0,"Also, are all the workers equally suited for all the tasks? In other words, could it be that Worker A is better suited for T1 type tasks than the other workers?",0,13.0,17.0
2700,0,Your examples have nothing to do with GLn. Are the coefficients always integers ?,-1,9.0,1.0
2701,0,"Well it looks like a basic hill-climbing problem, for which my favorite method is [Metropolis-Hastings](http://en.wikipedia.org/wiki/Metropolis%E2%80%93Hastings_algorithm). What's all that business about patents?",0,13.0,9.0
2702,0,"It would be trivial to do this in awk.  Does that count as ""doing it in bash""?",0,14.0,9.0
2703,0,"There cant be a general solution. What do you do when the stack has 10 entries and you need to output a number, but the last number hasnt arrived yet?",-1,10.0,14.0
2704,0,@ring0: Good idea ! Is there a way to do so ?,1,20.0,17.0
2705,0,"I see your comment ""ask user to save his work"". Is there a modal window which appears which prevents the shutdown?",0,15.0,10.0
2706,0,"I don't understand this sentence ""We are to find such placement of this polygons (we could make rotations and movements), when rectangle, which circumscribes this polygons has minimal area."" Can you clarify?",1,15.0,20.0
2707,0,"Just out of interest, how long is ""incredibly long""?  How fast does the program run for other puzzles?",0,13.0,7.0
2708,1,"I think you need some more examples, cause I still don't understand what you're trying to do. What about longer arrays and a different number of elements to select?",-1,11.0,1.0
2709,0,"In your edit you specified inorder traversal, where in your original statement of the problem you specified preorder traversal.  Which is it?",0,13.0,21.0
2710,0,If you serve a thousand of these per page you're hitting 49 kilobytes. How many of these could you possibly be serving?,-1,9.0,14.0
2711,0,There *is* no `RadioButtonList` control in WinForms. Which tag is correct?,0,13.0,18.0
2712,0,Is the function given the ready-made number (`1491625...`) or does it have to compute it itself? Extracting the nth digit should be easy (regardless of the base - but I assume you talk about base 10?).,0,13.0,10.0
2713,0,"@Gnovice: I thought about that, but wasn't sure.  I remember wondering the same thing a long time ago, so I figured, ""why not""?",1,15.0,21.0
2714,0,Why would your 8 pts be in a 1/3 cube?  Why not a 1/2 cube or a 9/10ths cube?,-1,10.0,5.0
2715,1,"If the rows are independent, why bother looking at it as a matrix?  Just consider one row at a time... Or am I missing something?",0,11.0,21.0
2716,0,Are they tied to specific users or just generic?  Are they grouped in any fashion?,0,17.0,10.0
2717,1,"Why is your `i` loop going from `j:6`, rather than `1:6`?  Have you noticed that `sum` is being recalculated on every iteration (overwriting the value from the previous iteration)?",-1,9.0,20.0
2718,0,What version of bash are you using? Is it 4.x or 3.x?,1,17.0,13.0
2719,0,"@BoltClock: I'm pretty sure that algorithms are part of the ""programming"" subject. Strictly speaking an algorithm is not a program, of course, but are we really going to throw out all the questions on searching and sorting methods, on the grounds that ""quicksort is an algorithm, it has absolutely nothing to do with programming""?",-1,13.0,5.0
2720,0,cuz then it wouldn't be a BINARY search.  Any more obvious questions I can answer for ya?  :),-1,5.0,1.0
2721,0,"Good advice, @Spacedman. Care to write that down in a form of an answer so I can upvote you?",1,18.0,10.0
2722,0,"Can you explain why {{1,2},{3,4}} is not ""interesting""? What is the relabeling that gives the same section?",0,17.0,12.0
2723,0,"By average time difference, do you mean the mean of the difference for every record? That is, `Sum(table1.timestamp - table2.timestamp) / n`, where table1.id = table2.id and `n` is the number of rows common two both tables (eg n=count(table1.id = table2.id))?",0,13.0,21.0
2724,0,@carleeto: Have you tried the various suggestions in the answers?  15 minutes? Wow.,-1,9.0,17.0
2725,1,The question isn't clear enough. What are you trying to achieve?,-1,13.0,3.0
2726,0,"Is there a reason your sample output for A1 doesn't contain C# and Perl?  Aren't those included based on ""2) items only in a1 and not in a2""?",0,15.0,9.0
2727,0,"What have you got so far? Show us where you are stuck: is it on the JOINs, the filtering?",0,15.0,9.0
2728,0,"Do you have perfect knowledge of the meetings before hand, ie who will be there and in what order the meetings occur? Or, do you have to process meetings as you get them?",-1,13.0,21.0
2729,0,"And: what does ""choppy"" mean exactly? Could http://www.learningjquery.com/2009/01/quick-tip-prevent-animation-queue-buildup help?",-1,11.0,14.0
2730,0,"A class I have to take, is this task to hard? Am i asking the impossible?",0,13.0,9.0
2731,0,"Also, I don't understand the question. What are you trying to do with that array?",0,15.0,11.0
2732,0,It seems to me that the constraints may be arbitrary and affect an arbitrary number of other options in an arbitrary number of groups. So it's the arbitrary constraints that give you difficulty here?,0,17.0,11.0
2733,0,Why do the width and height in the HTML differ from those in the CSS? Are you sure the shadow isn't just off-screen or something?,0,15.0,10.0
2734,0,How are you launching the debugger? Via the respective properties of your project or via attaching the debugger to the w3p.exe process?,1,17.0,25.0
2735,0,"I would say that it has nothing to do with the language, but with programming. Since this is homework, I suppose that you should know at least something about this subject?",-1,9.0,1.0
2736,0,"@JK, Welcome to Stack Overflow!  Could you tell us what your thought process has been on this problem so far?",1,21.0,13.0
2737,0,Google could just be going off of a cache. Do new posts appear?,0,13.0,18.0
2738,0,"I'm really bad at problems like that, but if the int-stream is randomized data and you know the min and max (MAX_INT?) creating a simple tree is automatically balanced if the root is MAX_INT/2?",0,13.0,9.0
2739,0,You shouldn't need to do any of that stuff in code if your MVC app has a correct system.servicemodel web.config entry. Can you post it?,0,11.0,2.0
2740,0,"You need to be more specific on the clustering.  If p1-p2 < d, and p2-p3 < d, but p1-p3 > d, do you still cluster p1,p2,p3 together?",0,13.0,19.0
2741,0,the question lacks clarity. is this a mathematical question?,-1,11.0,6.0
2742,0,"@Paul R: Ok, I have edited my question. Is it better now or something is missing?",1,20.0,16.0
2743,0,Do you really want R_i <= D_x <= R_i+1? Or did you want R_i <= D_x < R_i+1?,0,13.0,20.0
2744,0,"@hammar: Yes we can, assume it's a x86 architecture. Could you give a bit more detail on this approach?",1,15.0,18.0
2745,0,Do you have a fixed size for the toolbox in both the horizontal and vertical directions? Do you have a minimum and/or maximum size for the buttons?,0,13.0,11.0
2746,0,Rainer -- thanks. Perhaps you could post an answer with your changes made so that I could see them?,1,17.0,25.0
2747,0,Would you be able to tell if more than 24 hours elapsed between start and stop time? Or is this not an issue with your data set?,1,15.0,21.0
2748,0,"Can I see what ""img2"" is?  Is that an image component?",0,13.0,18.0
2749,0,What is your data? How is it stored/represented?,1,17.0,9.0
2750,0,"@dotjoe - some of teams ranked high on FIFA rankings didn't make it to the tournament.  Plus, wouldn't the schedule play a factor too?",0,16.0,12.0
2751,0,and what if you make other browsers default i.e. in the asp.net process then ?,-1,13.0,12.0
2752,1,"What exactly do you mean by continue with left+right? Say the original text was ""abcdefgh"", and your two 'words' are ""cd"" and ""bef"", would you first split into ""ab""-""cd""-""efgh"", and then search in ""abefgh"", and find ""bef"", and split into ""a""-""bef""-""gh"" and then continue with ""agh"", and not find anything?",0,11.0,21.0
2753,0,"What would stop the algorithm from just producing a regular expression that is the ""or"" of all the possible substrings?  Or would you be comfortable with this regular expression from being produced?",1,16.0,13.0
2754,0,"I'm not sure I understand the threat scenario you're trying to protect against - what don't you want to happen?
Is it getting validated by you without contacting the 3rd party?",0,13.0,6.0
2755,0,You'll need a serverside to do that. What are you using on the backend?,1,16.0,19.0
2756,0,What do you need MySQL for? To store the hints?,0,13.0,21.0
2757,0,"1)Is |S| the number of edges after removing the leaves of the DFS tree or the original random graph?
2) By matching you mean the maximum matching or any matching is ok?",0,18.0,9.0
2758,0,"You talk about ""seconds since"", but I don't see that in your formula anywhere. Is it seconds since the similar add was added or seconds since the original article was linked?",0,13.0,9.0
2759,0,is this the case only for this particular project? can you try this out on a brand new test project?,1,17.0,13.0
2760,0,Yet another question: one of the frames from your example gif describes a route that is not really a simple path (this one: http://imgur.com/0vjvr.png). Are that kind of route (or rather spanning tree) allowed as a valid solution for your problem?,0,13.0,12.0
2761,0,you asked this same question a couple days ago http://stackoverflow.com/questions/3595256/simple-pseudocode-code-question .  Did you not like the answers you got?,-1,8.0,5.0
2762,0,"Understood, been there. ;) Maybe I'll check out Carrierwave (HVAC?).",1,19.0,13.0
2763,0,The question seems to be ill-defined. Do you mean that you want to find min {abs(t[i]-t[j]): i=/=j}?,0,13.0,15.0
2764,0,Do you just want to decrease the width of the image and that those 5px aren't visible anymore? Or do you want it to make it 5pixels less wide and resize to the new image size?,0,13.0,17.0
2765,0,integer or float? continuous numbers?,-1,13.0,7.0
2766,0,"are you on a linux/unix machine, maybe using cygwin? then have you tried the ""file"" command on a file?",1,13.0,21.0
2767,0,are you talking about debugging the actual stored procedure itself? and is the stored procedure managed code or TSQL?,0,15.0,19.0
2768,0,"@robintw: I just noticed that you hadn't mentioned that your 3 numbers should be integers (although I, along with every one else, assumed that they were). Do they have to be integers?",0,17.0,8.0
2769,0,hi - i added the JS i have. but its not server side so all three images load ?,0,15.0,9.0
2770,0,"Yes, also: what do you mean when you say that you want the existing elements of the list to update their start and end dates accordingly?  How does the newly inserted item cause those pre-existing items to change?",0,17.0,21.0
2771,0,"@rinogo: most programs I've ever written to process XML would throw an exception on malformed XML. Does that count as ""failing in a diff/patch scenario""?",0,15.0,17.0
2772,0,"Is there a reason why you aren't using an object, and having fields in the object, instead of doing everything with a local variable?  Is this state machine running for a long time in your main thread?",0,15.0,9.0
2773,0,@leppie so this is ambigious? Why? Because of the loop?,-1,13.0,5.0
2774,0,"I don't think I understand this question.  If the sorted arrays are the index positions where the words occur, why are word1 and word2 both at index 4 and word2 and 3 at index 5?",-1,13.0,9.0
2775,0,A widget for what environment? Or are you talking about a theoretic algorithm to calculate and render such a widget?,0,14.0,21.0
2776,0,Wouldn't the time complexity depend on the type of tree? Could you elaborate on that point?,1,17.0,13.0
2777,0,"Seems strange to me that you'd include no less than five tags, and yet not select one that indicate the language you're using. Is that some sort of Pascal?",0,11.0,18.0
2778,0,I'm having a little trouble following your description; do you want an algorithm to find graph automorphisms?  Or one to test whether a given permutation is an automorphism?,1,19.0,15.0
2779,1,"did you miss ""word1 word3 word2"" and some others combinations on purpose ? edit: ie do you mean combinations in the mathematical sense (that is to say, not a permutation)?",-1,15.0,2.0
2780,0,"* If the person doesn't know what time it is, but glances at the state of the bits, they should be able to deduce that the current time is within a certain range.
* The question you are posing is: What should be the on time / off time for each bit that would yield the min(max(deducible time range))?",0,15.0,7.0
2781,0,What type is 'ch'?  Should it be a signed character?,0,13.0,21.0
2782,0,Is this a way to create passwords for personal use? (like on your bank website) or a way to 'secure' your website?,0,17.0,13.0
2783,0,Are your buildings all rectangular? Or do they have more complex shapes?,1,17.0,13.0
2784,0,"Are words allowed to overlap?  What is the desired answer if `dictionary = {""abc"", ""bcd""}` and `word = ""abcd""`?",1,17.0,21.0
2785,0,"So, you essentially want to fetch most frequent words from the text. Is that correct?",1,17.0,13.0
2786,0,"What kind of generator have you tried? What do you mean by ""didn't get any success""?",-1,13.0,5.0
2787,0,"doesn't a gaussian distribution by definition also include negative numbers, i.e. no matter how big (positive) your mean is, the left tail will always span to negative infinity?",-1,13.0,9.0
2788,1,"""When comparing to baseArr1, the answer should be compArr1 and when comparing to baseArr2, the answer should be compArr2."" Based on what criteria?",0,11.0,25.0
2789,0,exactly! Any ideas?,0,16.0,9.0
2790,0,this question is getting flags. Can you improve it or make it more clearly a *question* please?,0,17.0,11.0
2791,0,The sum divided by 4 results in 6 minutes. How do you get 8 minutes?,-1,12.0,5.0
2792,0,How big are the sets? Can you read all of them once from the disk and then keep them in memory?,0,15.0,11.0
2793,0,"@Unreason About the rectangular case - think of the situation when points aren't positioned in a rectilinear way (basically, the points inside the rectangle can take any position and, hence, build complex curves). If I have some matrix with these points, what should I do to make my mesh resolution larger (in terms of points per square inch, for example)?",1,17.0,13.0
2794,0,How about storage? O(n)?,0,13.0,21.0
2795,0,How long is the project supposed to last? How many more people would be involved in your project?,0,13.0,17.0
2796,1,"What about (1,5) and (3,5)? Are you really finding inversions, inverted according to an incomplete order defined by the array A2?",0,9.0,21.0
2797,0,What is the typical number of nurses required per shift?  How many days will you typically schedule for?,0,13.0,20.0
2798,0,Language? Framework?,-1,13.0,5.0
2799,0,What is the dimension of the vectors? What distance function are you using?,0,13.0,18.0
2800,0,Needs more context. Can you provide the question which precedes the answer too?,1,17.0,21.0
2801,0,"Are there any duplicate values? Do you know the range of values (i.e., 1 < x < 300)?",0,13.0,17.0
2802,0,"What is v[i] - an integer? An ordered pair [start_degree, end_degree]?",0,13.0,20.0
2803,0,I cannot see a problem with this. Do you get a completely blank cell of a missing image icon?,1,17.0,13.0
2804,0,"How many is ""several different""? How big are |L| and |S|, relatively/absolutely? ~~~~",1,14.0,19.0
2805,0,Any luck in figuring this one out?  Were any of the diagnostic steps in my answer useful?,1,18.0,20.0
2806,0,What are we trying to minimize here? Number of students subject to total cost <= C ?,0,13.0,5.0
2807,0,I can't parse the For example part.  Can you provide a clearer example?,1,17.0,21.0
2808,0,Do you already have similarity scores? Or are you asking about how to define a similarity score?,0,15.0,17.0
2809,0,What is offensive in that question? And why is it downvoted?,-1,13.0,17.0
2810,1,You'll likely get more help if you make your question more specific.  Is there a particular instruction you're having trouble understanding?,1,15.0,25.0
