id,true_error,text,meta.Binary,true_label,given_label
257936,0,I thought that only section tags go into sections while the article tags go to the top of the page so they could serve it's purpose. Is there a Wikipedia guideline that can substantiate your revert?,-1,9.0,13.0
200065,0,"-- Well, it was a repost of a deleted article. What would be a better tag to use?",0,13.0,17.0
405845,0,"Hey, I'm inquiring about my <url> a few months ago for photos from the Flames-Rangers game that took place last week. I've gotten a few of these since then, but just wondering if you remembered and got any shots that would be worth using on here?",1,17.0,21.0
61921,0,The haven't first team appearances for gods sake! How can you say they deserve an article?,-1,5.0,1.0
298092,1,"Rivers added, changed Treves >  Trier, tweaked line (plus some other tidying). Anything else?",0,13.0,21.0
375577,0,"You speedily deleted a JPatrickBedell redirect with R3, but there's a number of reliable sources that mention it. Can I repost the redirect, or if controversial, where would the discussion be?",0,13.0,6.0
470945,0,Sure. A redirect how though?,0,17.0,13.0
622316,0,"Well, in that case we should simply point the shortcuts to where they originally pointed, which in most cases is unrelated to both VIE and VINE. That sounds like a fair and neutral compromise, no?",1,17.0,21.0
429591,0,"Can you check if there was ever an article for ""Kenneth Eng""? It seems to have been deleted, if so could you supply me with an archive of the article?",0,17.0,13.0
39715,0,"A quick question, I'd like your opinion on something. Do you think I should put <url> GAN on hold or fail it?",1,17.0,21.0
112258,1,The discussion about Durant has been closed in mediation and will presumably soon be archived.  How do you want to handle his removal as a source in the article?,0,13.0,21.0
341001,0,"I think the we've reached consensus in the FAC for <url>, as every opposing reason has been resolved.  Do you think it's looking good?",1,17.0,19.0
188919,0,"I used the <url> tool, and clicked rather a lot. I'm happy to switch it on for your account, if you'd like?",1,21.0,17.0
188918,0,How do you fix all those edits at once? Do you have to be an admin to do so?,0,13.0,18.0
556785,0,Tell us more Mrg. Was he there?,0,13.0,16.0
619476,0,"Well, as you Matt57, my standards for OR a bit strict, as the recent discussion on the policy's talk page shows. Secondly, do you not find it interesting that Arrow only removes Muhammad (who is sourced), but does not remove Archimedes who is unsourced?",0,13.0,16.0
66167,0,"Is Tomlin ''Governor & Lieutenant Governor'' concurrently? Or is it like Massachusetts, Lieutenant Governor-Acting Governor?",0,13.0,13.0
254172,0,"The editor that made this <url> is arguing that another article includes more than 10 reviews, therefore this one can. What is the name of policy/guideline about not referring to other articles, so that I can refer to it in explaining to him why his argument is wrong?",0,13.0,17.0
493880,0,Without information about the source and whether it's a free use or fair use picture it can't be used under the Wikipedia rules. Do you have this information?,0,13.0,18.0
629786,0,"And NO Igor, discuss edits with ME please. Are you proposing to discard the mentorship agreement?",0,13.0,10.0
568462,0,I wish to have my Wikipedia account deleted. Is that possible?,0,13.0,16.0
588511,0,As a UM Bishop he is certainly notable. What was the source of the copyvio?,0,13.0,17.0
176566,0,<url>! Shall we greet him as he deserves?,-1,13.0,17.0
13113,0,This is my first time at review-sorry if I blew it.  The article passes just fine--what do I do at DYK to indicate that?,0,17.0,13.0
629204,0,You liked my edit? Are there any other climate pages in New Jersey that need help?,1,17.0,21.0
146579,1,I presume you just removed every backlink to <url> on accident?  Did you need me to revert that real quick?,0,17.0,3.0
70320,0,I have noticed that you added the reference to him living in NZ. Do you know anymore?,0,13.0,9.0
365257,0,"Accepting that military aircraft accidents are generally not notable enough for a stand alone article, what are your thoughts on the crash of a Mosquito at an airshow at Manston in 1948 that killed ten members of the public as well as both crew. Notable enough to sustain an article or not?",0,13.0,17.0
204639,0,"Makes me wanna ask, what do you say about having separate articles like Wikipedia has <url> and <url> or <url> and <url>? Should this be tolerated for non-Transformers stuff?",-1,13.0,7.0
626218,0,Great. How do I find those?,0,17.0,13.0
543774,0,"I've tweaked it further: It's now accurate, to within my ability to describe a complicated subject, but rather too complicated. Can we simplify it without losing precision, or, alternately, put something before the precise definition that's a bit easier to understand?",1,17.0,19.0
162954,0,Wow does that mean we can cut <url> into a small stub :) ??,0,13.0,18.0
609614,0,Who is this Brit you keep talking about? A past vandal or something?,-1,13.0,7.0
2943,0,In the summer (June-July) I am going to work on the ''Messiah'' article. Would you like to be in on this?,1,17.0,21.0
41602,0,Stephen's solution certainly isn't optimal. Fancy giving me a basic rundown on the problem here and I'll see if I can devise a more elegant one?,1,17.0,15.0
629653,1,"(Constantine and Leo are English, not Latin names.) Why don't you answer my question about Constantine the Great?",-1,5.0,12.0
434044,0,"Hey MBK; well, I've got to be honest I wasn't expecting the events of last night - personally I thought the discussion was going reasonably well (not fabulously, but we were getting somewhere) and, whilst I agree that Mlm's actions weren't exactly advised, I must admit it does seem to be a relatively minor thing to retire over - was there something else going on here that made it the straw that broke his back? Anyhow, I agree with you that he'll be greatly missed - I sent him a message on NSF but I doubt if I'll get any reply - what are your thoughts on the matter?",1,17.0,22.0
620429,0,"Greetings, and thank you for your cogent remarks at <url>.  Would you be interested in voting in the straw poll <url> as well?",1,21.0,13.0
388882,1,"I'm going to walk you through this one very simply. Let's start here: Is there currently, or has there ever been a cartoon broadcast on television by the name of the Breakfast Monkey?",-1,5.0,17.0
341820,0,and so is the new Portishead. Did I mention the Knife?,-1,13.0,13.0
566067,0,Congrats! I thought you were going to be away today?,1,19.0,17.0
609808,0,I need to have Jerry Eckwood added to the list of Arkansas Razorback players.  How do I do this?,0,13.0,17.0
621337,0,I never partook in this AfD. Did you leave this on the wrong page?,-1,13.0,5.0
403168,0,Yes I did.  Did you happen to check out <url>?,0,13.0,9.0
253542,0,"Hello, '''Burzmali.''' I don't largely object to this edit...<url>...that you made to the <url> article, but would you mind explaining why you see that addition as non-notable?",0,17.0,13.0
374539,1,"Yes, I took that photo last night on my iPhone. Why do you ask?",0,13.0,21.0
630164,0,It looks like those news sources are all poker blogs.   Are there any that meet <url>?,0,13.0,5.0
491928,0,"Hi, what are the technical steps to withdraw a nomination to delete a category? Or more specifically, what template did you use to withdraw your nomination?",1,17.0,17.0
226374,0,"Are contributions listed from newest to oldest, or oldest to newest? Just curious?",0,13.0,17.0
288161,0,I've now supplied a free image on <url> (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?,0,17.0,12.0
521737,0,"Why is ''<url>'' a better name for this page than ''<url>'', which has now been made a redirect page?  Is it not standard to speak of ""great circle distance""?",0,13.0,9.0
63050,0,I have no idea. Maybe it just needs a few days to update or something?,0,13.0,18.0
131962,0,Great work you've been doing on this. Would you agree with me that International Political Economy should be capitalised?,1,17.0,18.0
525630,0,"Nice work on <url> - I had been a bit hesitant to put in those other reports, but now it looks great. How did you find out that I created it?",1,17.0,19.0
268912,0,"What do you suggest we do with the ''citation needed''?  Once we remove that, I would say it's pretty close to a GA.  What do you think?",0,17.0,14.0
378813,0,I have my finger on the block button here <url> but thought I should run it by someone else who is familiar with the situation. What do you think?,0,17.0,12.0
541730,1,No problem.  :) Did you see the additional notes on the project talk page about the rest of those books from the 70s?,1,17.0,25.0
97514,0,Where should he be? As a parent of Isa-Beg?,-1,13.0,9.0
417649,0,So what was the point of that? Are you looking to get blocked?,-1,5.0,11.0
625548,0,"Do you think we're good to go with the proposal, maybe later tonight, or tomorrow? Any other problems with the proposal as it stands?",1,17.0,20.0
72340,0,"Tomblin's official website says he's the 35th Governor. Also, why would Farnsworth be governor & Tomblin not?",0,13.0,11.0
31997,0,What? Please speak brighted.Ps.Do you know gag?,-1,9.0,3.0
625896,0,Noticed your nice ''<url>'' photograph. Perhaps you were on the Siruvani bird survey ?,0,15.0,21.0
422951,0,"Then I think that we need to be a little poetic, rather than the rather prosaic ""qualities associated with his weapons"". What about something like ""the magical properties attributed to his weapons""?",0,17.0,10.0
422952,0,"Sure, only maybe ""legendary"" would be possibly better than ""magical"": the magic isn't so much explicitly stated, as hinted, possibly a residual of shamanic influences. What do you think?",0,13.0,17.0
476248,1,"How does it look? Also, did you read my inquiry <url>?",0,13.0,21.0
439141,0,"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",1,17.0,17.0
156607,0,"Call me a little dense.  Do you mean there has to be the same number of Songs, articles, albums, and bio's on the portal for the portal to work?",0,17.0,13.0
214120,0,"When am I changing nationalities? I do remove flags when I encounter them per <url> and <url>, but changing them...?",-1,13.0,5.0
618912,0,"Hmm, see you just reverted back. What's the bot's job suppost to be?",-1,13.0,9.0
618911,0,"Thanks.  Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",1,17.0,19.0
527189,1,I sent you a Christmas message via e-mail. Did you receive it?,0,13.0,22.0
286383,0,"How about Guant who plays Pansy? Or Richard Fish who played Bill Weasley, and the actor who played Charlie Weasley in POA?",-1,13.0,7.0
465060,0,"Hey just wanted to say thanks for giving me the Autopatrolled thing! Just curious though, what did I do to get it?",1,21.0,17.0
355369,0,"Right, but not all of it. So can you retrieve it or not?",-1,5.0,9.0
530306,0,Thank you! Could you protect the picture that's live too?,1,21.0,13.0
488383,0,"Thanks for the response.  May I ask, are you a video gamer?",1,17.0,21.0
603848,0,I am planning on changing the <url> to the ICF Flatwater World Championships. Any objections?,1,21.0,13.0
509792,0,"right but in this case, the certain artist goes by a different name now, so people would most likely type in ''""diddy""'' instead of the other old one. like if somebody changes their name or alias, and people wont know where theyre listed in?",0,13.0,9.0
208007,1,Do You have the list of other flag bearers from other countries? And do you have a video link of the parade of nations?,0,13.0,25.0
488254,0,"I see that you're consistantly reverting vadalism on this page, as well as me. Should we get someone to lock it for awhile?",0,13.0,17.0
27314,1,"I noticed that you did some work on this article, and would like to expand it to include his recommendation (in ''Can Life Prevail'') that the UN develop hit squads to target large urban population centers (with neutron bombs as I recall), and also the discussion on the 9/11 terrorists being ""superior moral human beings"" for their actions.  Understanding that this is a BLP, that NPOV is important, and that including secondary sources is nearly impossible as they are difficult (at best) to find, what is your feeling on this?",1,21.0,9.0
63198,0,"When you said ""we're RBIing"" I assumed you were associating your edits with those of TenOfAllTrades. Were you associating your edits with those of someone else, or do you use the plural pronoun?",0,13.0,17.0
97511,1,"I have reviewed your nomination for <url>, and still have a question. Could you reply at its nomination?",0,13.0,21.0
537854,0,"Following your comments, I've improved the article a bit more. Do you think it's ready for A-class review?",1,17.0,21.0
470953,0,I dislike feuds. What to do?,0,13.0,13.0
596791,0,That was a nice pic you put up in the Civil War article. where did you find it?,1,21.0,24.0
105336,1,I think it look tidier. What do you think?,0,13.0,21.0
578797,0,Who is authorized to perform sockpuppet checks? Is there an automated service for doing it?,0,13.0,17.0
251799,0,"Greetings, sorry to bother you here... I have been using the MissingTopics tool for years, to generate <url> The last time I used it successfully was Nov 16.  Something must have changed in the algorhythms since then, because it will no longer read any page starting with an Amharic character... Is it broke?",1,21.0,17.0
43638,0,"There is a lot to learn - but to date I have concentrated on content, followed by style. If I have to keep removing silly comments, though, I will get discouraged - is there an easy way to reverse somebody's goofing?",-1,9.0,13.0
488723,0,"I notice that you're adding <person> to places of histrical significance, but in some cases they are not listed on the <url>.  Are you trying to follow the list, or expanding it to places that perhaps should be on the list?",0,13.0,17.0
380694,0,"I was starting bio...bio-something's talk page, telling him to make it an article, not a user page, and I saw that you wanted to delete it.  Why?",0,13.0,9.0
98993,1,"Hello StuRat I'm mickey 63 please excuse me if I get the etiquette wrong I'm new to this type of discussion. I asked a question yesterday(18 March)if it was possible to transform desert into arable farmland,I received various answers one of which was interesting because it goes along with my own train of thought.Firstly, to construct a man made hole in a suitable place and then tow an iceberg to that place to make a lake.You would of course need a canal system to get the iceberg to the hole and for distribution,but is it possible?",0,13.0,22.0
102798,0,It has been a pleasure working with you on the Burma campaign. What is your source for the Japanese information you have been adding as the books I have been reading on the subject are all from a British or American perspective?,1,21.0,13.0
194099,0,Thoughts? Preferences?,0,13.0,9.0
424971,1,I suggest we start with the History section. What do you think?,0,13.0,22.0
185403,0,When would any WP policy e.g. <url> require a change in citation style?,0,13.0,16.0
535509,0,"Thanks. And, what about the <url> about ""he drowned"" not being reflexive in Spanish?",1,17.0,21.0
458971,0,"Greetings, I ran across your 2008 article <url>, and the footnotes are done manually vice the usual Wiki way.  Any chance you can go back and fix the footnotes?",1,17.0,21.0
626199,0,Just curious... Where did it come from?  Where did you cut and paste it from?,0,16.0,13.0
623900,0,It's on the talkpage - you are deleting like crazy. I can ask for a Cabral if you like?,-1,9.0,5.0
83698,1,I would load them into commons.  How do I do that?,0,13.0,21.0
627770,0,"@Chzz, the coverage in the references provided are a dedicted chapeter and a reproduced artice??",-1,13.0,6.0
352406,0,"Hi Darwi. Just to ask you as curiosity, how did that debate ended?",1,17.0,13.0
63171,0,Any idea what happened here <url>? Buffer overflow because my comment was too long?,-1,13.0,7.0
21544,0,"I thought that, when some informations are mentioned about in ''desperate housewives'', it is a reliable source? So, in your way of thinking, Susan Mayer maiden name is not Bremmer or something like that?",-1,13.0,5.0
542899,0,When you deleted <url> did you accidentally overlook the <person> template? Or do you have some reason for ignoring it?,-1,9.0,5.0
626512,0,Did you upload ''Image:1111.jpg'' to make a point about censorship? What exactly is your intention with that image?,-1,13.0,5.0
597829,1,Please stop mentioning my name in relation to FW. <url> How many times do I have to ask?,-1,5.0,17.0
133725,0,"I don't think I've used it in Wikipedia.  So, if I haven't, why did you bring it up?",-1,9.0,13.0
234547,0,"Hey US, I added a rationale to why the project was looking to create its own criteria.  Could you take a look at it and see if it changes your mind?",0,17.0,14.0
133723,0,"If you can't back up that I've used it in WP with a diff/evidence, do you feel that it's appropriate to say that I've used the term in the context such as the diff I provided above?  If so, why?",0,17.0,9.0
230316,0,yes i'm the one who is ashish. are you also on ukmix?,0,13.0,15.0
545250,0,"One of your edits concerns me - <url>. Maybe a copyedit would be good, but was it really required to be deleted completely?",-1,13.0,5.0
455116,0,The navigation popups will not appear on certain pages in the Wikipedia namespace. Is this a bug?,0,13.0,17.0
619135,0,"I hardly ever agree with Jimintheatl, but that block was bordering on absurd. Fast on the button much?",-1,9.0,1.0
342444,0,"Let me know what you'd like me to do. Are you/anyone thinking of copying over the temporary copy wholesale or in parts; destroying the edit history of either, both or neither..?",-1,13.0,15.0
557252,0,Thank you for your kind comment.   Do you have a suggestion where the portals should be placed in the article?,1,25.0,21.0
299067,0,You said in Terrorism:Talk that a user can be blocked from a particular article.  How could you block all the sockpuppets of that user ?,0,17.0,13.0
331754,1,"I noticed you put ""NB"" and then the credit for the original picture that I cropped. What does ""NB"" stand for?",0,13.0,21.0
529441,0,"Yes, I know what a score ''card'' is, but you wrote ""score '''car'''"" in the article. Was that a typo, or is there really such a thing as a score ""car""?",-1,9.0,11.0
291911,0,I see you've given her a code name in <url>. Where did you run across this tidbit?,0,13.0,9.0
620432,0,How are these inconsistent with the traditional account of the origins of the Torah involving redactions as late as Ezra? Why do we need bizarre hypotheses about documents being interwoven that are contrary to all known examples of how books are written?,-1,9.0,7.0
192825,0,"Lil-Unique told me it with the reasons of what I put in my edit summary, so if you need a better explanation ask him. I left Billboard Hot 100 as Billboard Hot 100 because that's the exact name of the chart?",-1,9.0,5.0
502036,0,"Is 10 months sufficient time to relist a AFD?  Not too soon, correct?",1,17.0,21.0
548718,0,After ''New Jersey'' leaves the mainpage it will be nessicary for us to check all the article linked to USS ''New Jersey'' and ensure that no subtle vandalism crept into them by means of the USS ''New Jersey'' article. Are you willing to help?,1,17.0,15.0
426431,1,Just saw your edit on <url>. Could you tell me how does Croatian Glagolitic differ from other Glagolitics?,0,13.0,21.0
610844,0,SuaveArt has edited his post on the Wikipedia Review and is now lying about me. Did you see the actual post there before he changed it so you can back up my cut-n-paste of what it said?,-1,13.0,6.0
153684,0,Hi Elen. Are you aware that you are currently listed at <url> as inactive?,0,17.0,9.0
399080,0,WOW. PLEASE tell me that this will be going to FAC?,-1,9.0,14.0
164053,0,"Hey, I reverted your edits on recognition because the statements were already relayed in footnotes, which I hadn't realised when you brought it up on the talk page. Did you want to move the statements to the main text?",1,17.0,15.0
28580,0,"I've asked participants to shift the discussion away from Karchmar--that discussion isn't producing any new arguments or sources. Would you be able to contribute some thoughts as to where we might go on the topic of collaboration (i.e., tomorrow)?",1,21.0,15.0
337509,0,The Olbermann thing is being discussed on the <url> talk page.  Do you have anything to add?,0,13.0,17.0
549539,0,"Why did you revert my edits on that page? You say it was unsourced but it was sourced, I put two references to two fair sources (not blogs nor politicaly bound), so why did you remove them?",-1,5.0,9.0
624339,0,Doing it under the guidance of the relevant <url> would be a good idea as the folks that are active in the project will be best placed to advise on which templates and styles fit in with the rest of the project. What is the page/subject you are working on?,1,17.0,15.0
281362,0,"I was discussing this with Ling.Nut, since I've seen them around before.  What do you think of a founding member userbox for yourself, me and Ling?",0,13.0,9.0
358403,0,Jtdirl: Seek primary source mentioning 1845 lightweight tiara made for Gregory XVI. Do you have it?,0,13.0,6.0
628352,1,It's a low-profile page in the sense of not getting much attention from editors. Why do you think addressing Luther's views on grace is necessary to understand contemporary philosophy?,-1,9.0,17.0
76556,0,"In <url>, you said that ""the template which appears only on his music sub pages"". Do you regard <url> as a sub page?",0,13.0,17.0
341390,1,"Spent the last half hr watching The Spangle Maker on utube. Is liz frazier hot, or is it just me?",0,13.0,21.0
318432,0,"Option 3 is my preferred option as well. but the recommendation suggested we go with option 2 first pending consensus on 3. Even though the mediation cabal decision is non binding shouldn't we just follow through with 2 and take a poll on 3 at a later date, as per the recommendation?",0,13.0,18.0
216889,0,"Please see my comments on <url> about a remark you added to <url> about the etymology of the term ""minim"" in music. Got any sources for your suggestion?",1,17.0,13.0
577309,0,"I'm somewhat puzzled by your recent edits on the Harper page, which have left two different sets of footnotes.  Could you please explain your rationale for the change?",0,17.0,9.0
170506,0,Ah! Who said that Wikipedia administrators were not romantics?,0,15.0,12.0
373377,0,"But in this case, at least there is an actual author making the claim, which is generally where I draw the line.  Is Wood an inappropriate or fringe source, and if so, what makes her so?",0,16.0,13.0
524373,0,"AnonEMouse, I have noticed today that there are many recent comments on the <url> talk page that do not show in ""history"". How can that happen?",0,13.0,17.0
77514,0,"Hi WeHope. Another small issue at the DYK nom page, could you take a look?",0,17.0,13.0
548991,0,And what about <person>? Does it need fixed now too?,-1,13.0,9.0
161352,0,Thanks for your help on <url>.  Any advice on edits we should make to get it up the quality scale?,1,17.0,21.0
476274,1,"I'm now thinking the second primary topic on <url> should just serve as an entry, like what you did to the Street Fighter dab <url>. Thoughts?",0,13.0,21.0
599195,0,I gave user <url> an official 3RR. Is there anything that can be done about this ?,0,13.0,17.0
446273,1,"PS, we are having a discussion about such a new criterion at this moment - see <url>. Rather than ignoring the policy because you think it broken, why don't you join in with the discussion to make it not broken?",0,17.0,5.0
139751,0,I used <url> as precedence. Thoughts?,0,17.0,11.0
383875,0,As someone who has edited <url> you might be interested to see that it has been suggested for deletion (or some other form of bastardization).  Care to join in the discussion?,0,17.0,9.0
459272,0,Thanks for the heads up.  What damage did they do?,1,17.0,13.0
551003,0,"I've created <person> to deal with the new CSD A8, deletion of blatant copyvios. Mind to take a look and tell me if there's anything wrong with it?",1,17.0,21.0
98690,0,<url>. Are you planning to merge the info into <url> or just redirect to the article as is?,0,13.0,10.0
102549,1,Mailing lists are so last century. What about a private wiki?,0,13.0,21.0
98717,0,Stu: I have this terrible pain whenever I twist my arm around this way. What should I do?,0,13.0,18.0
569736,0,"I'm serious, I just don't want a mistake to happen to another person that happened to my friend.  By the way, does he violate <url>?",0,13.0,17.0
558727,1,You said a user can't be blocked until their last warning. Who has the authority to give a last warning?,0,17.0,8.0
82322,0,You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?,-1,13.0,7.0
499829,0,"Another thing: are <url>, <url> and <url> really ""former German states""? Let's talk about it, shall we?",0,13.0,17.0
224611,0,I permit myself to bring your attention about the edits of <url> (16 november) who is removing the name <url> from all the articles of wikipedia. What can be done ?,0,17.0,9.0
581499,0,"Thanks! hmm, I've done something wrong -- it's hiding them, but it's not showing the link that says ""more info""?",0,17.0,13.0
448758,0,Answered at <url>.  Maybe you are not familiar with the expression?,-1,13.0,5.0
522744,0,I'm not sure what you mean by pointing out that votes were placed before the version you created. Could you elaborate?,-1,13.0,9.0
520857,0,"In the stub note you just wrote, there appears on my screen a purple word that  looks sort of like 'st^b .  I suppose this is supposed to be IPA for ""stub"", but why here?",0,13.0,9.0
523617,0,"The page is getting smacked literally every half minute or so, and I think the joke's worn thin. Give us a break?",-1,5.0,9.0
130382,0,I re-drew the captions on the tugboat diagram <url>. Do they render correctly for you now?,0,13.0,17.0
192707,0,"I always thought that even if you need an account to view the info, it was allowed to be used on Wikipedia. Like the Magazine references?",0,13.0,5.0
627011,1,"Richiez, if you are a surgeon, there's a good chance that Intuitive Surgical would bring a robot to your home or office for free so that you could test drive it without further obligation.  What have you got to lose?",0,13.0,21.0
412979,0,Hello. Is now <url> ready for FAC?,0,13.0,17.0
40174,0,PS I am planning on starting an article on ''<url>'' (<url>). Maybe you'd like to help?,1,17.0,20.0
297046,1,I hope this makes my concerns clearer. Perhaps we can work together to resolve them?,1,17.0,25.0
8289,0,Leon Liebgold played a rabbi. Was he a rabbi?,0,13.0,16.0
294539,1,"I thought that VAMOS section was dealing primarily with captions (perhaps a clearer wording is needed there?). Also, I have seen dates used as adjectives quite often - the ""1848 Revolution"", for example - where did you read about this rule?",0,21.0,5.0
349495,0,Thanks for adding that pmc= support to <url>. I made a suggestion for further improvement in <url>; can you please follow up there if you have the time?,1,21.0,17.0
280416,0,If it were me I'd want to try and find out more about how/why this happened first before I continued to use that software. Have you asked at the talk page I mentioned above?,1,17.0,9.0
408050,1,Wait. I've never edited that page?,0,13.0,20.0
618785,0,"Yep, I'm definitely free for the whole break. Had fun in your trip?",1,17.0,13.0
559589,0,"I don't know, but that doesn't make any sense to me.  What do you think?",0,21.0,13.0
514431,0,Sounds interesting. Could people keep me in the loop as well?,1,17.0,21.0
630506,0,"Judo, Taekwondo, Boxing etc.?",0,13.0,13.0
622519,0,"I am waiting for some belly rubs, and my little fangs are sticking out! Can you believe it, in real life I'm exactly that cute?",0,13.0,16.0
52612,0,"Hi, I wanted to ask what do you follow to create redirects on this <url>??",1,17.0,13.0
147918,0,"The flag ""visible=yes"" means a comment on the page is made visible, not that the page is visible in search engines. Why did you remove flag?",-1,13.0,5.0
510884,0,Hmm it looks like it can't be done manually. Is something wrong in my program?,0,13.0,19.0
46615,0,"Hi, nice article.  What is meant by ""speculative townhouses?""  Ones that were built for prospective renters rather than for committed buyers?",1,17.0,21.0
380758,0,"I've just reinstated the perfectly valid redirect to this. I seem to remember there was some issue years ago with a rock group of the same name, but don't you look at these things before you delete?",-1,5.0,9.0
363579,0,"I read his note, and you should know that as I responded to it and then you responded to me. So where did the doubt come in regarding that matter?",-1,9.0,11.0
476462,0,This is a toughy. Do you think it could be integrated with <url>?,0,13.0,17.0
346672,0,Anon keeps reverting back. what should we do?,0,13.0,17.0
535512,1,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",0,13.0,21.0
414825,0,Seems to be down again. I assume this is nothing I can resurrect on my own when you have intermittent Internet access like this?,-1,13.0,9.0
601738,0,"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",1,17.0,13.0
454457,0,"Hi Deb, I created the page which was deleted which I hoped could have been a stub starting point for building up a better and more detailed article about the organisation. Could you offer some advice on how I could have made it better and have avoided deletion?",1,17.0,21.0
76288,0,You've been asking the ''sensible'' sysops...!?,-1,9.0,15.0
898,0,"""* <url>: 87/88 Quarterfinal (winfall viktory in the second round against former leader of the <url> <url>)""?    Is there a misetake?",0,13.0,9.0
84799,1,"Thanks for the heads up, I don't think they will succeed but it's good to know they're planning it. Did you let Jayjg know as well?",1,17.0,25.0
298344,1,Where would you like the review? On the article talk page?,0,13.0,21.0
471521,0,Have a look at the changes. Do you think they will break anything?,0,17.0,13.0
106162,0,"Although a book of Mongolian history wouldn't need to specify that this was something that happened in Mongolia, Wikipedia is not Mongolian-centric. Clarity is important; what happens if someone finds it via the ""random article"" function?",0,13.0,17.0
510955,0,"I downloaded VandalProof, but it says that I'm not on the user list.  How do I get on the user list?",0,13.0,17.0
247231,1,"I did a little copy editing, added commas and such. Are you bringing it to DYK?",0,13.0,21.0
469915,0,The above username has been indefinitely banned as a phishing account. Now why would they want my login details...?,0,13.0,17.0
622641,0,Not that clear to me. What's wrong with this username?,-1,13.0,10.0
222270,1,I was thinking more of making the line longer so that the team's name can fit on it. Is that doable?,1,17.0,25.0
484833,0,"ED... They have drugs to fix that now, don't they?",-1,13.0,9.0
47849,0,"I am reluctant to mention this, but having your paragraph in bold on <url> seems to me to be a bit self-promotional and unfair to the other members. Is there any chance that I might be able to persuade you to voluntarily unbold it?",1,17.0,21.0
346526,0,"The file in question was sourced from the official website of Bobby Schilling, bobby2010.com. Does this resolve the issue?",0,13.0,17.0
184163,0,"In instances where there is one major usage of a name and several smaller ones it is conventional to leave the major one in the namespace and have a link in the top to the others (or to <url>. Surely 99.9% of people interested in <url> are going to be looking for the main one, so wouldn't it have made more sense to have left it there rather than making it a redirect?",-1,13.0,9.0
388359,0,I started on it. Do you more info on the last article on the list of references?,1,17.0,13.0
306234,0,"I have voted in support of them restoring that picture of the Eye Gouge. I will also ask, why don't you vote in it?",0,13.0,17.0
493842,0,Quick question.  In your opinion would the Dromore by election meet notability?,0,17.0,13.0
629741,1,Vandalism is putting a live AFD template back? You're a smart one ain't you?,-1,9.0,17.0
475741,1,"Oh, okay. <url> should be placed as a ""see also"" on <url>, correct?",1,21.0,9.0
280280,0,"We both seemed to have overlooked R7 and R7.1, they both appear to be equally passing, but I personally feel 7.1 is the preferred one. Thoughts?",0,13.0,15.0
238914,0,"Hi Editorofthewiki,  both images are just fine.  I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?",1,17.0,22.0
627127,1,"I notice you are still contributing to Wikipedia, but have not responded to my argument. Do you now agree with the argument I suggested?",-1,13.0,3.0
421637,0,"Hi, I see you are familiar with a sockpuppeter called <person>. Would you say that <person> is possibly him?",0,17.0,13.0
623925,0,"My graphics editing skills aren't up to the creation of a map such as this from scratch, but I could probably do an adequate job of removing the red and orange lines and the related entries in the map legend. Would it be useful for me to take a whack at that?",1,17.0,21.0
630524,1,I have proposed the merge for you at these pages: <url>/<url>. Is that what you wanted?,1,17.0,7.0
379883,0,"Hey, I like your sharebox a lot.  What do you think about trying to make it a <url>?",1,17.0,21.0
453468,0,I really like the template you used at <url> but it dosen't seem to exist on the  WP:Vandalism page. Where can I grab it?,1,17.0,21.0
627732,1,Oh..it is a spider with 'pajek'. Is it really necessary?,-1,13.0,3.0
136527,0,Thanks--can you add the romanization of the Arabic at <url> too? Is it ''jibna baladi''?,1,21.0,17.0
307521,0,The seven-day hold is almost up. Is there any progress being made/plan for the near future?,0,13.0,9.0
282732,1,Somebody keeps moving the Shannan Prefecture to Lhoka Prefecture. What is your view on this?,0,13.0,21.0
234125,1,"I am stuck with the formatting of <url>, especially the ref tags. How can I make the different chapters of my main source book show up correctly?",0,13.0,21.0
407936,0,"I'm looking at a new bot function that would post a ""So you tagged an article for rescue"" - type tag to those who added <person>. Is this a logical/do-able function of this bot or should I look to asking for one?",0,13.0,19.0
131808,0,Take a look at: <url> Baltimore's were ordered as Recon bomber/ Great Britain  - this is the GR designation??,-1,13.0,9.0
548376,1,Not trying to pick a fight - a user that reverts all articles to a version by you is suspect. Any New Year's resolutions Will?,-1,9.0,18.0
159249,0,"<url> is having <url> spelling ""<url>"".  Perhaps you could help?",1,17.0,13.0
159487,0,"And I guess with exception of 7 countries that recognize same-sex marriage, everybody else would end up in ""homophobia"" category. Or what would be the threshold?",-1,13.0,8.0
389786,0,Great. Do you want me to relink something?,0,17.0,9.0
234951,0,"Hmm, page says you are unavailable right now. This means you wont be fixing up <url> any time soon?",-1,9.0,15.0
334540,0,You're mentioned <url>.  What do we know about these images?,-1,13.0,7.0
630239,0,"Ok, thanks. So ok to archive the RFI then?",0,17.0,13.0
625634,0,"lol, turns out the photo isn't his either. Any ideas from here?",0,13.0,11.0
